"linear_predictor","residual","model"
1.02191454133803,0.958672905831249,"Clinical Cox"
0.312822053010807,0.958430611253828,"Clinical Cox"
0.85887818418171,0.978424296150035,"Clinical Cox"
1.0117468504403,0.370201956594577,"Clinical Cox"
1.14947114646808,2.16078363488437,"Clinical Cox"
1.89024197121445,1.80792915322605,"Clinical Cox"
1.20142765139909,0.828164552439994,"Clinical Cox"
1.08485646609036,-0.486846461251218,"Clinical Cox"
0.0498713493231269,1.99191976327404,"Clinical Cox"
1.32453971205917,1.30135805976753,"Clinical Cox"
1.49810847958893,-1.93592278730403,"Clinical Cox"
1.06882102692488,0.415177924506145,"Clinical Cox"
1.14784723159992,-1.87604184981312,"Clinical Cox"
1.03696111387953,-1.6905940524236,"Clinical Cox"
0.604712143753769,-0.0371958443874775,"Clinical Cox"
1.56856079385686,0.320467837562632,"Clinical Cox"
1.33193461061886,0.441840947282993,"Clinical Cox"
1.83137595390778,-0.547738324988857,"Clinical Cox"
2.90581288072556,1.22906912338434,"Clinical Cox"
1.40700321077899,0.829388969538877,"Clinical Cox"
1.80499909763457,-0.679633407310695,"Clinical Cox"
0.330059861558365,-1.09592397838079,"Clinical Cox"
1.40226051345406,2.04564806094276,"Clinical Cox"
1.15804671854472,-0.573499775738916,"Clinical Cox"
0.245353042579508,-1.15040806331264,"Clinical Cox"
1.16582005836371,0.65997449505311,"Clinical Cox"
0.899660277459529,0.949553688781004,"Clinical Cox"
0.338126677785805,0.90751282000386,"Clinical Cox"
0.59621127415957,1.53797480624586,"Clinical Cox"
0.696994520487327,0.150398008272622,"Clinical Cox"
0.868850412429551,-1.86406222990757,"Clinical Cox"
-0.395354062306974,-1.05465490963756,"Clinical Cox"
1.16621920336184,0.659657872250272,"Clinical Cox"
1.55645752920597,-1.24867255472935,"Clinical Cox"
1.86170508280807,0.467545408569317,"Clinical Cox"
0.996239654946128,0.879895880533218,"Clinical Cox"
0.136006166080688,-1.08919977892668,"Clinical Cox"
2.27993643424368,1.60097936423823,"Clinical Cox"
-0.148671032261321,-1.29906117302234,"Clinical Cox"
1.32125396537243,0.892503529994818,"Clinical Cox"
0.894580108772834,-1.566500034708,"Clinical Cox"
2.06233270652351,0.291494623902944,"Clinical Cox"
1.26608135136129,2.10829592265415,"Clinical Cox"
0.922231591172559,1.16779420655967,"Clinical Cox"
0.730402353656211,0.693984882085653,"Clinical Cox"
1.66421138415029,-0.748759503268024,"Clinical Cox"
1.25643023025387,0.146190072773863,"Clinical Cox"
-0.162083107963306,-0.844076888592094,"Clinical Cox"
2.17830146260248,0.184547353031868,"Clinical Cox"
0.761107998932462,1.62969580857318,"Clinical Cox"
1.68001478536622,0.617937200264204,"Clinical Cox"
0.835948238656688,-0.107590016809792,"Clinical Cox"
0.695033461939293,0.721549454891592,"Clinical Cox"
0.67043064706362,-1.47765425280418,"Clinical Cox"
1.41253231438029,0.82526751795119,"Clinical Cox"
1.53155502394609,0.353438989926744,"Clinical Cox"
0.285816850044239,1.14652583808456,"Clinical Cox"
1.23998215636874,-0.359243592143387,"Clinical Cox"
0.557246231220702,0.444330617447283,"Clinical Cox"
0.368883811119207,-1.68273298875763,"Clinical Cox"
1.45891734816589,1.21642888736067,"Clinical Cox"
0.390771238368706,-1.21767027001483,"Clinical Cox"
1.36812435107888,2.0614928507476,"Clinical Cox"
0.437177473181463,0.616331923383291,"Clinical Cox"
0.6272101737649,-1.36402390227371,"Clinical Cox"
0.705671062557376,-1.99135015073038,"Clinical Cox"
0.987746731573637,0.285449686298348,"Clinical Cox"
5.78027470470764,0.711632361671817,"Selected-gene Cox"
0.613952941717613,0.545900140532096,"Selected-gene Cox"
3.31923080389285,-0.364853796111174,"Selected-gene Cox"
2.88725525621694,-0.10818759515785,"Selected-gene Cox"
4.18836515939408,1.03209871385672,"Selected-gene Cox"
-1.24159827096936,-0.549572375646012,"Selected-gene Cox"
2.90955601481293,-0.131387468002048,"Selected-gene Cox"
4.93535288370109,0.459498947489916,"Selected-gene Cox"
2.06739957869871,-0.0425718817467673,"Selected-gene Cox"
1.03318812934953,0.493136021954622,"Selected-gene Cox"
-0.885465920936831,1.1652415458472,"Selected-gene Cox"
2.45660774522651,-0.00872964203184074,"Selected-gene Cox"
0.282469831042055,2.06679146958443,"Selected-gene Cox"
4.38561167385343,-0.0308316913857641,"Selected-gene Cox"
1.25337245674115,2.27956520821662,"Selected-gene Cox"
3.74692565894983,1.32003252595441,"Selected-gene Cox"
2.5412110243957,1.66389524246409,"Selected-gene Cox"
-1.15347864536674,0.889102171094428,"Selected-gene Cox"
2.09894025560823,0.612578606584561,"Selected-gene Cox"
2.01180204670204,0.682017314301804,"Selected-gene Cox"
-0.542518728540855,-0.712601923009647,"Selected-gene Cox"
-0.462818183469928,-1.01471491721741,"Selected-gene Cox"
1.44022072403974,-0.627131880556621,"Selected-gene Cox"
